"","id","itemTime","name","type","question","relevance","competence","prior","condition","answer","RT","language","comments","engagement","difficulty","time"
"386","A1APYLD4DUK33J:3MD9PLUKKJM6QR63F0RXKGW9KGFNZY",1445969520928,"Tony's clubbing","lhl","If they play Metal at the club tonight, it is likely that they also play Jazz.",0,1,0,"prior",0.12,2545,"English","My brain wants to explode after taking this study.",5,10,226573
"387","A1APYLD4DUK33J:3MD9PLUKKJM6QR63F0RXKGW9KGFNZY",1445969541682,"Harold's pet","lll","Harold's girlfriend didn't want a pet in her house before.",0,0,0,"test_true",0.96,20746,"English","My brain wants to explode after taking this study.",5,10,226573
"388","A1APYLD4DUK33J:3MD9PLUKKJM6QR63F0RXKGW9KGFNZY",1445969551286,"Harold's pet","lll","It is important for Tom to know whether Harold bought both a cat and a dog.",0,0,0,"rel",0.22,9588,"English","My brain wants to explode after taking this study.",5,10,226573
"389","A1APYLD4DUK33J:3MD9PLUKKJM6QR63F0RXKGW9KGFNZY",1445969576302,"Joshua's delay","llh","Kevin, Cory and Joshua are brothers.",0,0,1,"test_false",0.07,25007,"English","My brain wants to explode after taking this study.",5,10,226573
"390","A1APYLD4DUK33J:3MD9PLUKKJM6QR63F0RXKGW9KGFNZY",1445969583462,"Joshua's delay","llh","From what Cory said we may conclude that Joshua did not have to both eat lunch and do his homework.",0,0,1,"xor",0.87,7153,"English","My brain wants to explode after taking this study.",5,10,226573
"391","A1APYLD4DUK33J:3MD9PLUKKJM6QR63F0RXKGW9KGFNZY",1445969599477,"Gigi's exams","hlh","Gigi aspires to a career in science.",1,0,1,"test_uncertain",0.75,16009,"English","My brain wants to explode after taking this study.",5,10,226573
"392","A1APYLD4DUK33J:3MD9PLUKKJM6QR63F0RXKGW9KGFNZY",1445969606061,"Gigi's exams","hlh","It is important for Gigi's best friend to know whether Gigi passed both her Physics exam and her Chemistry exam.",1,0,1,"rel",0.17,6578,"English","My brain wants to explode after taking this study.",5,10,226573
"393","A1APYLD4DUK33J:3MD9PLUKKJM6QR63F0RXKGW9KGFNZY",1445969618309,"Pete's accident","hhl","Pete's mother was not there when he fell of the slide.",1,1,0,"test_true",0.89,12242,"English","My brain wants to explode after taking this study.",5,10,226573
"394","A1APYLD4DUK33J:3MD9PLUKKJM6QR63F0RXKGW9KGFNZY",1445969622098,"Pete's accident","hhl","The teacher knows whether Pete broke both his arm and his leg.",1,1,0,"comp",0.65,3785,"English","My brain wants to explode after taking this study.",5,10,226573
"395","A1APYLD4DUK33J:3MD9PLUKKJM6QR63F0RXKGW9KGFNZY",1445969641715,"Chloe's holiday","lhh","Chloe recently got back from holidays.",0,1,1,"test_true",0.22,19611,"English","My brain wants to explode after taking this study.",5,10,226573
"396","A1APYLD4DUK33J:3MD9PLUKKJM6QR63F0RXKGW9KGFNZY",1445969650831,"Chloe's holiday","lhh","From what Chloe said we may conclude that Susan and Amelia did not both bring some extra suntan lotion.",0,1,1,"xor",0.75,9110,"English","My brain wants to explode after taking this study.",5,10,226573
"397","A1B79AW7Z2QNHI:3KB8R4ZV1FF4Y1M1MIYZ8EG9S17GBD",1445969043929,"Chloe's holiday","lhh","Chloe recently got back from holidays.",0,1,1,"test_true",0,9477,"English","Very fun survey",10,1,101877
"398","A1B79AW7Z2QNHI:3KB8R4ZV1FF4Y1M1MIYZ8EG9S17GBD",1445969048563,"Chloe's holiday","lhh","From what Chloe said we may conclude that Susan and Amelia did not both bring some extra suntan lotion.",0,1,1,"xor",0,4633,"English","Very fun survey",10,1,101877
"399","A1B79AW7Z2QNHI:3KB8R4ZV1FF4Y1M1MIYZ8EG9S17GBD",1445969059908,"Mrs Sanders' son","hhl","The teacher is trying to find out who queued up twice.",1,1,0,"test_true",0.14,11345,"English","Very fun survey",10,1,101877
"400","A1B79AW7Z2QNHI:3KB8R4ZV1FF4Y1M1MIYZ8EG9S17GBD",1445969062111,"Mrs Sanders' son","hhl","Mrs Sanders knows whether Ted had both pizza and pasta.",1,1,0,"comp",0,2203,"English","Very fun survey",10,1,101877
"401","A1B79AW7Z2QNHI:3KB8R4ZV1FF4Y1M1MIYZ8EG9S17GBD",1445969075136,"Jimmy's trip","lll","Jimmy had to rush to be back home and did not have much time to spend in the city.",0,0,0,"test_true",0.83,13024,"English","Very fun survey",10,1,101877
"402","A1B79AW7Z2QNHI:3KB8R4ZV1FF4Y1M1MIYZ8EG9S17GBD",1445969078363,"Jimmy's trip","lll","It is important for the neighbors to know whether Jimmy visited both the Statue of Liberty and the Empire State Building.",0,0,0,"rel",0.99,3227,"English","Very fun survey",10,1,101877
"403","A1B79AW7Z2QNHI:3KB8R4ZV1FF4Y1M1MIYZ8EG9S17GBD",1445969085447,"Brad's clothes","hlh","Brad is not happy about the fact that his friends make jokes about his shabby clothes.",1,0,1,"test_true",1,7083,"English","Very fun survey",10,1,101877
"404","A1B79AW7Z2QNHI:3KB8R4ZV1FF4Y1M1MIYZ8EG9S17GBD",1445969088557,"Brad's clothes","hlh","If Brad bought a pair of jeans, it is likely that he also bought a sweater.",1,0,1,"prior",0.51,3109,"English","Very fun survey",10,1,101877
"405","A1B79AW7Z2QNHI:3KB8R4ZV1FF4Y1M1MIYZ8EG9S17GBD",1445969091759,"Brad's clothes","hlh","If Brad bought a sweater, it is likely that he also bought a pair of jeans.",1,0,1,"prior",0.73,3201,"English","Very fun survey",10,1,101877
"406","A1B79AW7Z2QNHI:3KB8R4ZV1FF4Y1M1MIYZ8EG9S17GBD",1445969099573,"Joshua's delay","llh","Kevin, Cory and Joshua are brothers.",0,0,1,"test_false",0,7813,"English","Very fun survey",10,1,101877
"407","A1B79AW7Z2QNHI:3KB8R4ZV1FF4Y1M1MIYZ8EG9S17GBD",1445969105535,"Joshua's delay","llh","From what Cory said we may conclude that Joshua did not have to both eat lunch and do his homework.",0,0,1,"xor",1,5961,"English","Very fun survey",10,1,101877
"408","A1B79AW7Z2QNHI:3KB8R4ZV1FF4Y1M1MIYZ8EG9S17GBD",1445969116036,"Carl's party","hll","Carl's wife liked the music very much.",1,0,0,"test_uncertain",0.42,10500,"English","Very fun survey",10,1,101877
"409","A1B79AW7Z2QNHI:3KB8R4ZV1FF4Y1M1MIYZ8EG9S17GBD",1445969119153,"Carl's party","hll","If Carl danced passionately with Mary, it is likely that he also danced passionately with Sue.",1,0,0,"prior",0.23,3117,"English","Very fun survey",10,1,101877
"410","A1B79AW7Z2QNHI:3KB8R4ZV1FF4Y1M1MIYZ8EG9S17GBD",1445969121035,"Carl's party","hll","If Carl danced passionately with Sue, it is likely that he also danced passionately with Mary.",1,0,0,"prior",0.31,1880,"English","Very fun survey",10,1,101877
"411","A1B79AW7Z2QNHI:3KB8R4ZV1FF4Y1M1MIYZ8EG9S17GBD",1445969132410,"Tony's clubbing","lhl","Tony has to work at club Macabre tonight.",0,1,0,"test_false",0.19,11374,"English","Very fun survey",10,1,101877
"412","A1B79AW7Z2QNHI:3KB8R4ZV1FF4Y1M1MIYZ8EG9S17GBD",1445969136842,"Tony's clubbing","lhl","It is important for Tony to know whether they play both Jazz and Metal tonight.",0,1,0,"rel",0.49,4432,"English","Very fun survey",10,1,101877
"413","A1B79AW7Z2QNHI:3KB8R4ZV1FF4Y1M1MIYZ8EG9S17GBD",1445969142759,"Danny's racket","hhh","Danny and Alex went to the sports store together.",1,1,1,"test_false",0.96,5917,"English","Very fun survey",10,1,101877
"414","A1B79AW7Z2QNHI:3KB8R4ZV1FF4Y1M1MIYZ8EG9S17GBD",1445969145806,"Danny's racket","hhh","Alex's girlfriend knows whether Alex bought both a racket and a pair of shoes.",1,1,1,"comp",0.71,3046,"English","Very fun survey",10,1,101877
"415","A1BWS5AD2T4NIR:3SB5N7Y3O4C3EEJRO21AOXKQ1XA0GB",1445968554818,"Harold's pet","lll","Harold's girlfriend gave in because Harold kept nagging her about wanting a pet.",0,0,0,"test_uncertain",0.71,32385,"English","None",10,5,289894
"416","A1BWS5AD2T4NIR:3SB5N7Y3O4C3EEJRO21AOXKQ1XA0GB",1445968571681,"Harold's pet","lll","Richard knows whether Harold bought both a cat and a dog.",0,0,0,"comp",0.22,16863,"English","None",10,5,289894
"417","A1BWS5AD2T4NIR:3SB5N7Y3O4C3EEJRO21AOXKQ1XA0GB",1445968592509,"Joshua's delay","llh","Kevin, Cory and Joshua are brothers.",0,0,1,"test_false",0.51,20828,"English","None",10,5,289894
"418","A1BWS5AD2T4NIR:3SB5N7Y3O4C3EEJRO21AOXKQ1XA0GB",1445968608477,"Joshua's delay","llh","It is important for Kevin to know whether Joshua had to both eat lunch and do his homework.",0,0,1,"rel",0.73,15953,"English","None",10,5,289894
"419","A1BWS5AD2T4NIR:3SB5N7Y3O4C3EEJRO21AOXKQ1XA0GB",1445968623797,"Gigi's exams","hlh","Gigi studied hard to pass her exams.",1,0,1,"test_true",1,15304,"English","None",10,5,289894
"420","A1BWS5AD2T4NIR:3SB5N7Y3O4C3EEJRO21AOXKQ1XA0GB",1445968628240,"Gigi's exams","hlh","If Gigi passed her Physics exam, it is likely that she also passed her Chemistry exam.",1,0,1,"prior",0.75,4443,"English","None",10,5,289894
"421","A1BWS5AD2T4NIR:3SB5N7Y3O4C3EEJRO21AOXKQ1XA0GB",1445968632780,"Gigi's exams","hlh","If Gigi passed her Chemistry exam, it is likely that she also passed her Physics exam.",1,0,1,"prior",0.74,4540,"English","None",10,5,289894
"422","A1BWS5AD2T4NIR:3SB5N7Y3O4C3EEJRO21AOXKQ1XA0GB",1445968664731,"Carl's party","hll","John did not spend much time outside.",1,0,0,"test_true",0.75,31950,"English","None",10,5,289894
"423","A1BWS5AD2T4NIR:3SB5N7Y3O4C3EEJRO21AOXKQ1XA0GB",1445968671527,"Carl's party","hll","From what John said we may conclude that Carl did not dance passionately with both Sue and Mary.",1,0,0,"xor",0.5,6796,"English","None",10,5,289894
"424","A1BWS5AD2T4NIR:3SB5N7Y3O4C3EEJRO21AOXKQ1XA0GB",1445968690594,"Tony's clubbing","lhl","Rob is a big fan of Techno music as well.",0,1,0,"test_uncertain",0.5,19067,"English","None",10,5,289894
"425","A1BWS5AD2T4NIR:3SB5N7Y3O4C3EEJRO21AOXKQ1XA0GB",1445968701628,"Tony's clubbing","lhl","It is important for Tony to know whether they play both Jazz and Metal tonight.",0,1,0,"rel",0.27,11034,"English","None",10,5,289894
"426","A1BWS5AD2T4NIR:3SB5N7Y3O4C3EEJRO21AOXKQ1XA0GB",1445968723286,"Mrs Gibbs' worry","hhh","Cindy is secretly in love with Mrs Gibbs' husband.",1,1,1,"test_uncertain",0.26,21657,"English","None",10,5,289894
"427","A1BWS5AD2T4NIR:3SB5N7Y3O4C3EEJRO21AOXKQ1XA0GB",1445968730574,"Mrs Gibbs' worry","hhh","Cindy knows whether Mr Gibbs had both a steak and a beer.",1,1,1,"comp",1,7288,"English","None",10,5,289894
"428","A1BWS5AD2T4NIR:3SB5N7Y3O4C3EEJRO21AOXKQ1XA0GB",1445968745050,"Chloe's holiday","lhh","Chloe recently got back from holidays.",0,1,1,"test_true",0.5,14476,"English","None",10,5,289894
"429","A1BWS5AD2T4NIR:3SB5N7Y3O4C3EEJRO21AOXKQ1XA0GB",1445968750884,"Chloe's holiday","lhh","If Susan brought some extra suntan lotion, it is likely that Amelia brought some as well.",0,1,1,"prior",0.5,5834,"English","None",10,5,289894
"430","A1BWS5AD2T4NIR:3SB5N7Y3O4C3EEJRO21AOXKQ1XA0GB",1445968756468,"Chloe's holiday","lhh","If Amelia brought some extra suntan lotion, it is likely that Susan brought some as well.",0,1,1,"prior",0.5,5584,"English","None",10,5,289894
"431","A1BWS5AD2T4NIR:3SB5N7Y3O4C3EEJRO21AOXKQ1XA0GB",1445968837815,"Mrs Sanders' son","hhl","The teacher is trying to find out who queued up twice.",1,1,0,"test_true",0.73,81347,"English","None",10,5,289894
"432","A1BWS5AD2T4NIR:3SB5N7Y3O4C3EEJRO21AOXKQ1XA0GB",1445968844712,"Mrs Sanders' son","hhl","From what Mrs Sanders said we may conclude that Ted did not have both pizza and pasta.",1,1,0,"xor",0.5,6897,"English","None",10,5,289894
"433","A1C6U6K4KW7PYL:3IAEQB9FMFSTAKALFJTNP7QXPA9WDZ",1445967483333,"Bill's order","lhh","Jake ordered a steak.",0,1,1,"test_uncertain",0.47,8157,"English","Thank you for the opportunity!",8,6,266231
"434","A1C6U6K4KW7PYL:3IAEQB9FMFSTAKALFJTNP7QXPA9WDZ",1445967494046,"Bill's order","lhh","If Bill ordered a starter, it is likely that he also ordered a side dish.",0,1,1,"prior",0.48,10712,"English","Thank you for the opportunity!",8,6,266231
"435","A1C6U6K4KW7PYL:3IAEQB9FMFSTAKALFJTNP7QXPA9WDZ",1445967503354,"Bill's order","lhh","If Bill ordered a side dish, it is likely that he also ordered a starter.",0,1,1,"prior",0.49,9308,"English","Thank you for the opportunity!",8,6,266231
"436","A1C6U6K4KW7PYL:3IAEQB9FMFSTAKALFJTNP7QXPA9WDZ",1445967536612,"Mrs Sanders' son","hhl","Ted is Mrs Sanders' husband.",1,1,0,"test_false",0,33258,"English","Thank you for the opportunity!",8,6,266231
"437","A1C6U6K4KW7PYL:3IAEQB9FMFSTAKALFJTNP7QXPA9WDZ",1445967556781,"Mrs Sanders' son","hhl","Mrs Sanders knows whether Ted had both pizza and pasta.",1,1,0,"comp",0.09,20169,"English","Thank you for the opportunity!",8,6,266231
"438","A1C6U6K4KW7PYL:3IAEQB9FMFSTAKALFJTNP7QXPA9WDZ",1445967572421,"Carl's party","hll","Carl's wife liked the music very much.",1,0,0,"test_uncertain",0.5,15640,"English","Thank you for the opportunity!",8,6,266231
"439","A1C6U6K4KW7PYL:3IAEQB9FMFSTAKALFJTNP7QXPA9WDZ",1445967585649,"Carl's party","hll","If Carl danced passionately with Mary, it is likely that he also danced passionately with Sue.",1,0,0,"prior",0.21,13228,"English","Thank you for the opportunity!",8,6,266231
"440","A1C6U6K4KW7PYL:3IAEQB9FMFSTAKALFJTNP7QXPA9WDZ",1445967593430,"Carl's party","hll","If Carl danced passionately with Sue, it is likely that he also danced passionately with Mary.",1,0,0,"prior",0.22,7781,"English","Thank you for the opportunity!",8,6,266231
"441","A1C6U6K4KW7PYL:3IAEQB9FMFSTAKALFJTNP7QXPA9WDZ",1445967611629,"Tony's clubbing","lhl","Tony has to work at club Macabre tonight.",0,1,0,"test_false",0.49,18199,"English","Thank you for the opportunity!",8,6,266231
"442","A1C6U6K4KW7PYL:3IAEQB9FMFSTAKALFJTNP7QXPA9WDZ",1445967619216,"Tony's clubbing","lhl","It is important for Tony to know whether they play both Jazz and Metal tonight.",0,1,0,"rel",0.79,7587,"English","Thank you for the opportunity!",8,6,266231
"443","A1C6U6K4KW7PYL:3IAEQB9FMFSTAKALFJTNP7QXPA9WDZ",1445967643690,"Gigi's exams","hlh","Gigi hired a private tutor to help her with her Biology and Chemistry exams.",1,0,1,"test_false",0.21,24474,"English","Thank you for the opportunity!",8,6,266231
"444","A1C6U6K4KW7PYL:3IAEQB9FMFSTAKALFJTNP7QXPA9WDZ",1445967658481,"Gigi's exams","hlh","From what Carrie said we may conclude that Gigi did not pass both her Physics exam and her Chemistry exam.",1,0,1,"xor",0.05,14789,"English","Thank you for the opportunity!",8,6,266231
"445","A1C6U6K4KW7PYL:3IAEQB9FMFSTAKALFJTNP7QXPA9WDZ",1445967672857,"Harold's pet","lll","Harold is single.",0,0,0,"test_false",0.98,14376,"English","Thank you for the opportunity!",8,6,266231
"446","A1C6U6K4KW7PYL:3IAEQB9FMFSTAKALFJTNP7QXPA9WDZ",1445967685167,"Harold's pet","lll","It is important for Tom to know whether Harold bought both a cat and a dog.",0,0,0,"rel",0.4,12310,"English","Thank you for the opportunity!",8,6,266231
"447","A1C6U6K4KW7PYL:3IAEQB9FMFSTAKALFJTNP7QXPA9WDZ",1445967697092,"Mrs Gibbs' worry","hhh","Cindy is secretly in love with Mrs Gibbs' husband.",1,1,1,"test_uncertain",0.34,11910,"English","Thank you for the opportunity!",8,6,266231
"448","A1C6U6K4KW7PYL:3IAEQB9FMFSTAKALFJTNP7QXPA9WDZ",1445967707471,"Mrs Gibbs' worry","hhh","Cindy knows whether Mr Gibbs had both a steak and a beer.",1,1,1,"comp",0.63,10364,"English","Thank you for the opportunity!",8,6,266231
"449","A1C6U6K4KW7PYL:3IAEQB9FMFSTAKALFJTNP7QXPA9WDZ",1445967726806,"Gerald's graduation","llh","Nico finally graduated after studying for a long time.",0,0,1,"test_false",0.54,19335,"English","Thank you for the opportunity!",8,6,266231
"450","A1C6U6K4KW7PYL:3IAEQB9FMFSTAKALFJTNP7QXPA9WDZ",1445967749564,"Gerald's graduation","llh","From what Nico said we may conclude that Gerald's mother and his father did not both attend the ceremony.",0,0,1,"xor",0.15,22758,"English","Thank you for the opportunity!",8,6,266231
"451","A1COXU1CVVW4RR:3NLZY2D53QX7OZ2RGRS5GVGGAIUQL5",1445967452584,"Tony's clubbing","lhl","Rob is a big fan of Techno music as well.",0,1,0,"test_uncertain",0.17,29389,"English",NA,10,5,256502
"452","A1COXU1CVVW4RR:3NLZY2D53QX7OZ2RGRS5GVGGAIUQL5",1445967473283,"Tony's clubbing","lhl","It is important for Tony to know whether they play both Jazz and Metal tonight.",0,1,0,"rel",0.84,20699,"English",NA,10,5,256502
"453","A1COXU1CVVW4RR:3NLZY2D53QX7OZ2RGRS5GVGGAIUQL5",1445967504443,"Gerald's graduation","llh","Nico finally graduated after studying for a long time.",0,0,1,"test_false",0.92,31160,"English",NA,10,5,256502
"454","A1COXU1CVVW4RR:3NLZY2D53QX7OZ2RGRS5GVGGAIUQL5",1445967514889,"Gerald's graduation","llh","Nico knows whether both Gerald's mother and his father attended the ceremony.",0,0,1,"comp",0.32,10446,"English",NA,10,5,256502
"455","A1COXU1CVVW4RR:3NLZY2D53QX7OZ2RGRS5GVGGAIUQL5",1445967529673,"Pete's accident","hhl","Pete's teacher saw him fall off the slide.",1,1,0,"test_uncertain",0.64,14784,"English",NA,10,5,256502
"456","A1COXU1CVVW4RR:3NLZY2D53QX7OZ2RGRS5GVGGAIUQL5",1445967535690,"Pete's accident","hhl","If Pete broke his leg, it is likely that he also broke his arm.",1,1,0,"prior",0.18,6017,"English",NA,10,5,256502
"457","A1COXU1CVVW4RR:3NLZY2D53QX7OZ2RGRS5GVGGAIUQL5",1445967543489,"Pete's accident","hhl","If Pete broke his arm, it is likely that he also broke his leg.",1,1,0,"prior",0.13,7798,"English",NA,10,5,256502
"458","A1COXU1CVVW4RR:3NLZY2D53QX7OZ2RGRS5GVGGAIUQL5",1445967562872,"Leo's wife","hll","Leo is sponsoring a tennis tournament.",1,0,0,"test_false",0,19383,"English",NA,10,5,256502
"459","A1COXU1CVVW4RR:3NLZY2D53QX7OZ2RGRS5GVGGAIUQL5",1445967569057,"Leo's wife","hll","It is important for Leo to know whether someone made a hole-in-one on both the first and the second hole.",1,0,0,"rel",1,6185,"English",NA,10,5,256502
"460","A1COXU1CVVW4RR:3NLZY2D53QX7OZ2RGRS5GVGGAIUQL5",1445967587712,"Bill's order","lhh","Jake and Bill spent a lot of time together that day.",0,1,1,"test_true",1,18655,"English",NA,10,5,256502
"461","A1COXU1CVVW4RR:3NLZY2D53QX7OZ2RGRS5GVGGAIUQL5",1445967612168,"Bill's order","lhh","From what Jake said we may conclude that Bill did not order both a starter and a side dish.",0,1,1,"xor",1,24456,"English",NA,10,5,256502
"462","A1COXU1CVVW4RR:3NLZY2D53QX7OZ2RGRS5GVGGAIUQL5",1445967629479,"Brad's clothes","hlh","Mandy feels attracted to Brad.",1,0,1,"test_uncertain",0.28,17311,"English",NA,10,5,256502
"463","A1COXU1CVVW4RR:3NLZY2D53QX7OZ2RGRS5GVGGAIUQL5",1445967635081,"Brad's clothes","hlh","If Brad bought a pair of jeans, it is likely that he also bought a sweater.",1,0,1,"prior",0.39,5602,"English",NA,10,5,256502
"464","A1COXU1CVVW4RR:3NLZY2D53QX7OZ2RGRS5GVGGAIUQL5",1445967642495,"Brad's clothes","hlh","If Brad bought a sweater, it is likely that he also bought a pair of jeans.",1,0,1,"prior",0.55,7414,"English",NA,10,5,256502
"465","A1COXU1CVVW4RR:3NLZY2D53QX7OZ2RGRS5GVGGAIUQL5",1445967665816,"Mrs Gibbs' worry","hhh","Mrs Gibbs did not accompany her husband when Cindy served him.",1,1,1,"test_true",1,23320,"English",NA,10,5,256502
"466","A1COXU1CVVW4RR:3NLZY2D53QX7OZ2RGRS5GVGGAIUQL5",1445967681871,"Mrs Gibbs' worry","hhh","Cindy knows whether Mr Gibbs had both a steak and a beer.",1,1,1,"comp",0.21,16054,"English",NA,10,5,256502
"467","A1COXU1CVVW4RR:3NLZY2D53QX7OZ2RGRS5GVGGAIUQL5",1445967699471,"Harold's pet","lll","Harold is single.",0,0,0,"test_false",0,17600,"English",NA,10,5,256502
"468","A1COXU1CVVW4RR:3NLZY2D53QX7OZ2RGRS5GVGGAIUQL5",1445967709086,"Harold's pet","lll","From what Richard said we may conclude that Harold did not buy both a cat and a dog.",0,0,0,"xor",0.99,9615,"English",NA,10,5,256502
"469","A1DRDRFGZKQ6Q9:3K9FOBBF2IRML2PZ0Z0OC1LB577LND",1445963820916,"Tony's clubbing","lhl","Techno is quite different from Jazz and from Metal.",0,1,0,"test_true",1,24701,"english",NA,3,2,244427
"470","A1DRDRFGZKQ6Q9:3K9FOBBF2IRML2PZ0Z0OC1LB577LND",1445963835231,"Tony's clubbing","lhl","From what Rob said we may conclude that they do not play both Jazz and Metal tonight.",0,1,0,"xor",0.99,14309,"english",NA,3,2,244427
"471","A1DRDRFGZKQ6Q9:3K9FOBBF2IRML2PZ0Z0OC1LB577LND",1445963869868,"Gigi's exams","hlh","Gigi studied hard to pass her exams.",1,0,1,"test_true",1,34630,"english",NA,3,2,244427
"472","A1DRDRFGZKQ6Q9:3K9FOBBF2IRML2PZ0Z0OC1LB577LND",1445963879978,"Gigi's exams","hlh","It is important for Gigi's best friend to know whether Gigi passed both her Physics exam and her Chemistry exam.",1,0,1,"rel",0.6,10106,"english",NA,3,2,244427
"473","A1DRDRFGZKQ6Q9:3K9FOBBF2IRML2PZ0Z0OC1LB577LND",1445963920163,"Mrs Sanders' son","hhl","Mrs Sanders had pasta for lunch yesterday.",1,1,0,"test_uncertain",0.28,40181,"english",NA,3,2,244427
"474","A1DRDRFGZKQ6Q9:3K9FOBBF2IRML2PZ0Z0OC1LB577LND",1445963929036,"Mrs Sanders' son","hhl","Mrs Sanders knows whether Ted had both pizza and pasta.",1,1,0,"comp",1,8869,"english",NA,3,2,244427
"475","A1DRDRFGZKQ6Q9:3K9FOBBF2IRML2PZ0Z0OC1LB577LND",1445963957677,"Joshua's delay","llh","Kevin and Cory expected Joshua to arrive earlier.",0,0,1,"test_true",0.94,28635,"english",NA,3,2,244427
"476","A1DRDRFGZKQ6Q9:3K9FOBBF2IRML2PZ0Z0OC1LB577LND",1445963965858,"Joshua's delay","llh","If Joshua had to do eat lunch, it is likely that he also had to do his homework.",0,0,1,"prior",0.04,8175,"english",NA,3,2,244427
"477","A1DRDRFGZKQ6Q9:3K9FOBBF2IRML2PZ0Z0OC1LB577LND",1445963970063,"Joshua's delay","llh","If Joshua had to do his homework, it is likely that he also had to eat lunch.",0,0,1,"prior",0.12,4200,"english",NA,3,2,244427
"478","A1DRDRFGZKQ6Q9:3K9FOBBF2IRML2PZ0Z0OC1LB577LND",1445963987995,"Mrs Gibbs' worry","hhh","Mrs Gibbs did not accompany her husband when Cindy served him.",1,1,1,"test_true",0.98,17928,"english",NA,3,2,244427
"479","A1DRDRFGZKQ6Q9:3K9FOBBF2IRML2PZ0Z0OC1LB577LND",1445963992755,"Mrs Gibbs' worry","hhh","It is important for Mrs Gibbs to know whether Mr Gibbs had both a steak and a beer.",1,1,1,"rel",0.85,4757,"english",NA,3,2,244427
"480","A1DRDRFGZKQ6Q9:3K9FOBBF2IRML2PZ0Z0OC1LB577LND",1445964011718,"Carl's party","hll","Carl's wife liked the music very much.",1,0,0,"test_uncertain",0.05,18959,"english",NA,3,2,244427
"481","A1DRDRFGZKQ6Q9:3K9FOBBF2IRML2PZ0Z0OC1LB577LND",1445964018893,"Carl's party","hll","If Carl danced passionately with Sue, it is likely that he also danced passionately with Mary.",1,0,0,"prior",0.04,7169,"english",NA,3,2,244427
"482","A1DRDRFGZKQ6Q9:3K9FOBBF2IRML2PZ0Z0OC1LB577LND",1445964025878,"Carl's party","hll","If Carl danced passionately with Mary, it is likely that he also danced passionately with Sue.",1,0,0,"prior",0.09,6980,"english",NA,3,2,244427
"483","A1DRDRFGZKQ6Q9:3K9FOBBF2IRML2PZ0Z0OC1LB577LND",1445964039538,"Chloe's holiday","lhh","Chloe forgot about bringing some beach towels, too.",0,1,1,"test_uncertain",0.05,13656,"english",NA,3,2,244427
"484","A1DRDRFGZKQ6Q9:3K9FOBBF2IRML2PZ0Z0OC1LB577LND",1445964044968,"Chloe's holiday","lhh","Chloe knows whether both Susan and Amelia brought some extra suntan lotion.",0,1,1,"comp",0.92,5425,"english",NA,3,2,244427
"485","A1DRDRFGZKQ6Q9:3K9FOBBF2IRML2PZ0Z0OC1LB577LND",1445964058036,"Harold's pet","lll","Harold's girlfriend didn't want a pet in her house before.",0,0,0,"test_true",0.61,13065,"english",NA,3,2,244427
"486","A1DRDRFGZKQ6Q9:3K9FOBBF2IRML2PZ0Z0OC1LB577LND",1445964065343,"Harold's pet","lll","From what Richard said we may conclude that Harold did not buy both a cat and a dog.",0,0,0,"xor",0.87,7303,"english",NA,3,2,244427
"487","A1E1XXSCJHEA3T:3M0NZ3JDP262020XB0VBQZWNTVF5ZQ",1445967484474,"Mrs Gibbs' worry","hhh","Cindy is secretly in love with Mrs Gibbs' husband.",1,1,1,"test_uncertain",0.44,39077,"english",NA,3,4,318278
"488","A1E1XXSCJHEA3T:3M0NZ3JDP262020XB0VBQZWNTVF5ZQ",1445967512946,"Mrs Gibbs' worry","hhh","From what Cindy said we may conclude that Mr Gibbs did not have both a steak and a beer.",1,1,1,"xor",0.74,28471,"english",NA,3,4,318278
"489","A1E1XXSCJHEA3T:3M0NZ3JDP262020XB0VBQZWNTVF5ZQ",1445967540817,"Joshua's delay","llh","Kevin, Cory and Joshua are brothers.",0,0,1,"test_false",0.13,27871,"english",NA,3,4,318278
"490","A1E1XXSCJHEA3T:3M0NZ3JDP262020XB0VBQZWNTVF5ZQ",1445967570153,"Joshua's delay","llh","It is important for Kevin to know whether Joshua had to both eat lunch and do his homework.",0,0,1,"rel",0.3,29336,"english",NA,3,4,318278
"491","A1E1XXSCJHEA3T:3M0NZ3JDP262020XB0VBQZWNTVF5ZQ",1445967595794,"Tony's clubbing","lhl","Rob is a big fan of Techno music as well.",0,1,0,"test_uncertain",0.5,25641,"english",NA,3,4,318278
"492","A1E1XXSCJHEA3T:3M0NZ3JDP262020XB0VBQZWNTVF5ZQ",1445967605618,"Tony's clubbing","lhl","From what Rob said we may conclude that they do not play both Jazz and Metal tonight.",0,1,0,"xor",0.8,9824,"english",NA,3,4,318278
"493","A1E1XXSCJHEA3T:3M0NZ3JDP262020XB0VBQZWNTVF5ZQ",1445967621097,"Brad's clothes","hlh","Mandy feels attracted to Brad.",1,0,1,"test_uncertain",0.29,15479,"english",NA,3,4,318278
"494","A1E1XXSCJHEA3T:3M0NZ3JDP262020XB0VBQZWNTVF5ZQ",1445967630009,"Brad's clothes","hlh","Gina knows whether Brad bought both a sweater and a pair of jeans.",1,0,1,"comp",0.29,8912,"english",NA,3,4,318278
"495","A1E1XXSCJHEA3T:3M0NZ3JDP262020XB0VBQZWNTVF5ZQ",1445967647393,"Carl's party","hll","John did not spend much time outside.",1,0,0,"test_true",0.92,17384,"english",NA,3,4,318278
